,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
583,ZTF21aagbeah,ZTF21aaujakt,ZTF20acpkses,ZTF20accrldu,ZTF21aaxtije,ZTF21aagtceu,ZTF21abklcjq,ZTF21abczimc,ZTF21aapxogj,ZTF20acvbrbv,0.0,45.7481,52.4875,55.2745,57.3075,57.8149,59.6091,59.8739,61.801,62.0102,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN II,SN II,SN IIn,SN Ia,SN Ic,SN II,SN II,SN Ia-91bg-like,0.04,0.0818,0.045,0.038,0.051,0.044665,0.02508,0.035955,0.060214,0.05
584,ZTF21aagkvqa,ZTF20abvdtgl,ZTF20acvbrbv,ZTF20acjrytv,ZTF20achuvhd,ZTF21aaaroyw,ZTF20actekrw,ZTF21aawihwx,ZTF20acyybwo,ZTF20abuqali,0.0,56.684,59.4096,59.9136,61.5067,74.045,75.9064,76.0583,76.0637,77.2624,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-91bg-like,SN Ia,SN Ia-91T-like,SN Ib,SN Ic,SN Ia-91bg-like,SN Ia,SN II,0.06,0.092,0.05,0.060119,0.076,0.0436,0.033,0.044,0.071378,0.04
585,ZTF21aaglgcb,ZTF20ackitai,ZTF21aaxkckg,ZTF20acobamg,ZTF18aagtwyh,ZTF21aabiipy,ZTF20acobevy,ZTF21abcfgub,ZTF20acbttnt,ZTF21abcpsjy,0.0,54.3205,55.2031,58.6813,59.4862,61.3258,62.742,67.2614,68.1614,68.3299,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,TDE,SN Ia,SN Ia,SN Ia-91T-like,SLSN-I,0.07,0.037,0.063,0.07,0.066041,0.152,0.08,0.078,0.099,0.15
586,ZTF21aagmoqw,ZTF21aasfseg,ZTF21aaomuka,ZTF21aapduck,ZTF20acuzfpk,ZTF20achnfaa,ZTF21aarojxa,ZTF21aaqzkhx,ZTF21aalcsng,ZTF20acumcrz,0.0,51.779,53.0465,57.0642,58.6942,59.0422,59.2157,60.2344,60.3674,61.4227,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia,0.0554,0.044,0.07,0.058,0.057,0.055532,0.088724,0.050822,0.053642,0.054
587,ZTF21aagmqic,ZTF21aapfdqw,ZTF21aaukcog,ZTF21aarnjyd,ZTF20actpqgc,ZTF21aagyrvh,ZTF21aanrvcq,ZTF20aczfwjj,ZTF21aagoliy,ZTF21aapvsxv,0.0,73.3222,76.0625,81.9815,82.4514,82.5409,84.1772,84.8137,86.3609,87.1224,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN II,SN II,SN Ib,SN Ic,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,0.055,0.032,0.04,0.022,0.0327790007,0.061207,0.068,0.042,0.07484,0.03206
588,ZTF21aagmryd,ZTF20acvziuf,ZTF21aagojfe,ZTF21aaetnfe,ZTF21abtxnir,ZTF21abbkglo,ZTF21abmjivk,ZTF20abvycvf,ZTF20acucbek,ZTF20acukxat,0.0,57.2873,61.8072,63.7099,68.2869,74.4102,75.6798,78.4244,78.9766,79.7668,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.027489,0.017072,0.026872,0.04,0.043,0.03812,0.02566,0.022222,0.03889,0.0425460003
589,ZTF21aagnvvk,ZTF20acjdhof,ZTF20acyydkh,ZTF20achtubm,ZTF21aaahliy,ZTF18aaizgoq,ZTF21aaffxdt,ZTF20acpkprl,ZTF21aagrhot,ZTF18aacnlxz,0.0,51.4577,57.1136,57.295,58.9622,66.5104,66.7579,66.784,67.2163,68.223,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,SN Ia-91T-like,TDE,SN Ia,SN Ia-91T-like,SN Ia,SN IIn,SN Ia,SN Ia,SN II,0.13,0.152,0.133,0.136,0.10579,0.07,0.09,,0.1,0.072475
590,ZTF21aagnwkk,ZTF20acnviyk,ZTF18aacnlxz,ZTF18aagtwyh,ZTF18abxbmqh,ZTF21aarerya,ZTF21aaridvf,ZTF21aaxkckg,ZTF21abowqqa,ZTF20acnagjb,0.0,47.8665,49.4884,54.8671,54.8934,56.6155,56.97,57.8098,59.9439,60.1192,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN II,SN Ia,SLSN-II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.113,0.1,0.072475,0.066041,0.206,0.13,0.12,0.063,0.09,0.11
591,ZTF21aagnzjy,ZTF20acwfftd,ZTF18aawfofp,ZTF21aakijia,ZTF20abwktfx,ZTF20acqntkr,ZTF20acmaaan,ZTF21abpivbd,ZTF21aaydxoo,ZTF21aazieut,0.0,125.1423,126.2423,135.8276,136.1553,136.8723,140.7899,145.0644,146.3259,148.6664,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN IIn,SN Ia,0.015,0.02147,0.033296,0.05,0.027035,0.015661,0.0187,0.064,0.021759,0.021958
592,ZTF21aagocor,ZTF21aapjcqb,ZTF21aahnkut,ZTF21accuexh,ZTF21aagogqe,ZTF21aatnxwt,ZTF21aahkvem,ZTF21abjtqyq,ZTF20acwnrty,ZTF21abbytmm,0.0,58.5417,60.871,61.4355,64.6634,64.959,67.3581,67.7517,68.0513,68.4919,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,0.06,0.07,0.07,0.072,0.069,0.11,0.07,0.097,0.065,0.054
593,ZTF21aagoeny,ZTF20acinaeq,ZTF21aallfyn,ZTF21aaafgmv,ZTF21abcnpnk,ZTF21aaxubqf,ZTF21aaxstsv,ZTF20acpkprl,ZTF21aagygzv,ZTF20achtubm,0.0,56.7615,56.9871,59.3796,59.4461,62.294,63.0371,63.0551,63.7144,64.025,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.055,0.108,0.07,0.079,0.099,0.073698,0.09,,0.08,0.136
594,ZTF21aagogqe,ZTF21aalgszc,ZTF21aauamtx,ZTF21aaabxln,ZTF21abxnghi,ZTF21aakzmaq,ZTF21aaqizwm,ZTF21aaflzqy,ZTF21aapjcqb,ZTF20acgnenc,0.0,50.2559,51.9227,53.1215,54.5149,54.6704,54.9635,55.0556,55.536,56.0765,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN II,0.069,0.054224,0.09,0.08,0.046,0.036,0.06,0.05,0.07,0.093
595,ZTF21aagojfe,ZTF21aagmryd,ZTF20acvziuf,ZTF21abmjivk,ZTF21aaetnfe,ZTF21abtxnir,ZTF20abvycvf,ZTF21abbkglo,ZTF20acucbek,ZTF21aavqphe,0.0,61.8072,66.3336,71.9839,73.9848,76.0426,86.8593,87.9803,91.2283,93.466,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.026872,0.027489,0.017072,0.02566,0.04,0.043,0.022222,0.03812,0.03889,0.021
596,ZTF21aagoliy,ZTF21aahnkut,ZTF21aaqzkhx,ZTF20acpwjus,ZTF20aczsjzc,ZTF21aapjcqb,ZTF20acxqxyw,ZTF21aajvtsq,ZTF20actfeym,ZTF20acqelhh,0.0,46.4458,49.317,52.3321,54.503,57.2285,57.2623,57.3221,59.3394,59.4848,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,0.07484,0.07,0.050822,0.075,0.07711,0.07,0.047,0.107023,0.055905,0.06
597,ZTF21aagolqa,ZTF20acpkprl,ZTF21aagrhot,ZTF20achtubm,ZTF20abyxjvm,ZTF21abfjgwr,ZTF21abvrlup,ZTF20aciudrr,ZTF21aagpbkj,ZTF21aaxstsv,0.0,45.713,49.6434,49.99,50.8046,51.8167,52.477,52.9433,54.1894,54.7799,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN IIn,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,0.1,,0.1,0.136,0.079,0.08,0.095,0.09957,0.087,0.09
598,ZTF21aagpbkj,ZTF21abvrlup,ZTF21aacvupj,ZTF21aagolqa,ZTF20achbkud,ZTF21aaxstsv,ZTF21aaabzsj,ZTF21aaaouyd,ZTF21aaxxjen,ZTF21abousji,0.0,50.5644,53.7913,54.1894,54.7008,55.316,56.1333,56.9708,57.8389,58.1304,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN I,SN Ia,SN Ia,0.087,0.095,0.0937,0.1,0.085,0.09,0.057352,0.06127,0.097,0.1141
599,ZTF21aagqcfs,ZTF21aagmryd,ZTF21aakijia,ZTF20acvziuf,ZTF21abtxnir,ZTF21aavqphe,ZTF21aaetnfe,ZTF21aaabvjk,ZTF21abmjivk,ZTF21aagojfe,0.0,83.0608,88.817,89.4525,92.5378,97.7694,103.4816,103.9609,105.889,108.9848,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.023,0.027489,0.05,0.017072,0.043,0.021,0.04,0.016385,0.02566,0.026872
600,ZTF21aagrbpi,ZTF21abmcori,ZTF21aahzspd,ZTF20acwijiy,ZTF21aahptim,ZTF21abdfdwi,ZTF20acplqek,ZTF20acwomqh,ZTF21ablrhtk,ZTF21abeokcr,0.0,57.8987,61.6664,63.1283,63.6231,63.6272,64.0638,66.4317,66.6553,66.7389,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.067,0.08,0.11,0.102,0.090356,0.08612,0.083,0.0686,0.058086,0.070246
601,ZTF21aagrhot,ZTF20acpkzxq,ZTF20aciudrr,ZTF21abhtaiv,ZTF21abfjgwr,ZTF20achsfcq,ZTF20aclggpx,ZTF21abvrlup,ZTF20aaurzyt,ZTF21aazebgh,0.0,41.9799,44.0442,45.2502,46.1851,47.6651,48.0465,48.4788,48.5375,48.6235,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SLSN-II,SN Ia,0.1,0.09,0.09957,0.081,0.08,0.097,0.078,0.095,0.149,0.076
602,ZTF21aagrjag,ZTF20acgprcg,ZTF21aaafrnh,ZTF21aacscvb,ZTF20acvdqtg,ZTF20acwyihb,ZTF20acwuiuo,ZTF21abfxjik,ZTF21aahzspd,ZTF20abcjdwu,0.0,49.1058,57.9318,59.1089,59.1903,60.3573,60.9063,60.9756,61.1196,61.7281,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN I,SN Ia,SN Ia,SN Ic-BL,0.078866,0.08,0.062,0.07,0.077,0.062157,0.108,0.08,0.11,0.03803
603,ZTF21aagsfzc,ZTF21absbwyz,ZTF21aaridvf,ZTF20acyntiu,ZTF21abtuutw,ZTF21aayqrgx,ZTF21abousji,ZTF20acuoclk,ZTF21aaabzsj,ZTF20achbkud,0.0,52.9621,53.0013,58.2039,59.6428,61.1573,62.4649,63.6604,64.5802,65.6138,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ib,SN Ia,SN Ia,SN Ia,SN Ia,0.075,0.09,0.12,0.11,0.079,0.033,0.1141,0.082,0.057352,0.085
604,ZTF21aagsypp,ZTF18aatgdph,ZTF20acugxbm,ZTF20acxzqyp,ZTF21aaabvjk,ZTF20abwrcmq,ZTF20acucbek,ZTF20abptxls,ZTF20adadrhw,ZTF20abwxywy,0.0,53.0363,63.4953,68.1427,68.1569,83.1242,83.7645,87.5535,89.5004,89.7312,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Iax[02cx-like],SN Ia,SN Ia,SN Ic,SN Ic,0.0182,0.035896,0.026218,0.03,0.016385,0.017,0.03889,0.016,0.0075050001,0.017429
605,ZTF21aagtceu,ZTF20acsesce,ZTF20acoqlav,ZTF20acoqpbg,ZTF21aaujakt,ZTF21aamkxbl,ZTF21aaheulr,ZTF21abkkuja,ZTF18aabeszt,ZTF21aamjgfp,0.0,46.7996,49.0002,50.0722,50.7439,51.435,51.71,52.7938,55.3215,55.6493,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.044665,0.052,0.09,0.06017,0.0818,0.057153,0.034,0.054164,0.081,0.065589
606,ZTF21aagtcgb,ZTF21aalnyny,ZTF21aamfcji,ZTF20abywzvj,ZTF20ackrqfi,ZTF21aagtuzm,ZTF21abdosld,ZTF21abzadod,ZTF20abylbuf,ZTF20acwxbyr,0.0,48.9334,50.259,55.2883,59.6545,60.0604,60.6319,60.9615,61.2452,62.3949,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.0375,0.041585,0.046105,0.038748,0.07,0.042,0.076,0.068,0.0468,0.086093
607,ZTF21aagtekf,ZTF21aapffqd,ZTF21aaizyqc,ZTF21aaahtln,ZTF20acumcrz,ZTF21abdfdwi,ZTF20achrklb,ZTF20aczsjzc,ZTF21aarojxa,ZTF21aaqujke,0.0,65.5775,65.7679,70.964,71.0454,71.0969,71.7562,72.5788,73.0126,73.2186,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN II,SN II,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,0.073914,0.052896,0.070265,0.076427,0.054,0.08612,0.07,0.07711,0.088724,0.0657
608,ZTF21aagteny,ZTF20actvpyc,ZTF20acwqkuz,ZTF20acwncbd,ZTF20acbttnt,ZTF20ackpjmb,ZTF20acsfdnn,ZTF21aappktx,ZTF21aayrbnn,ZTF21aaxubqf,0.0,45.2686,49.7381,49.9017,51.9118,54.0026,54.2093,57.7301,57.9314,58.5709,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.085,0.08,0.08,0.08,0.099,0.135,0.09,0.07,0.09,0.073698
609,ZTF21aagtexi,ZTF20acbttnt,ZTF21aazcjbh,ZTF21aapkkgx,ZTF20acuoclk,ZTF21aasgffc,ZTF20acmafkf,ZTF21aalkltz,ZTF21aaahyjj,ZTF21acafsjy,0.0,49.5602,51.1327,51.1564,51.9219,52.4333,52.5191,53.7179,54.1515,54.4452,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ibn,SN Ia-91T-like,SN Ia,0.08,0.099,0.1,0.081,0.082,0.07,0.12,0.102,0.095,0.097
610,ZTF21aagtill,ZTF21ackhddc,ZTF21aaigqir,ZTF21aanhvpo,ZTF20acrdadi,ZTF21aamgrxm,ZTF21abrmevu,ZTF21abdvaxe,ZTF21aauvmck,ZTF21aafnabs,0.0,76.7987,78.7259,78.7787,81.4913,83.9439,84.7366,84.7453,86.6164,89.3214,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia-pec,SN Ia,SN Ia,SN Ibn,SN Ia,0.1211,0.0641,0.071186,0.0227,0.06113,0.0401,0.074,0.083,0.038,0.087762
611,ZTF21aagtoic,ZTF21abowpnd,ZTF20acqelhh,ZTF20acfnuee,ZTF21aasrdct,ZTF21ablducj,ZTF21abdthxn,ZTF20abcjdwu,ZTF21aahfjbs,ZTF21aazebgh,0.0,43.8887,48.7053,50.135,50.3508,50.7232,50.9042,51.2508,51.3193,52.142,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ic-BL,SN Ia-pec,SN Ia,0.09,0.061306,0.06,0.06,0.080611,0.052,0.099,0.03803,0.073,0.076
612,ZTF21aagtqgq,ZTF21abvdyoj,ZTF21aamgrtx,ZTF20acmntog,ZTF20acyntiu,ZTF21aapkuur,ZTF21aazebgh,ZTF21abasxdp,ZTF20acppruo,ZTF21abrlslx,0.0,62.0461,62.6585,63.7976,64.0594,64.7688,65.5414,65.5976,66.1196,67.5482,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.110153,0.112,0.0444,0.09,0.11,0.1,0.076,0.07,0.13,0.076079
613,ZTF21aagtqna,ZTF20acwobku,ZTF21abieuta,ZTF20acouofb,ZTF21aaabzdr,ZTF21abrpdsp,ZTF20acgiglu,ZTF20abyosmd,ZTF20acitoie,ZTF21aapejbx,0.0,89.5875,94.9316,95.7669,95.9354,97.2664,99.5117,100.7303,101.4617,101.644,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN IIn,SN Ib,SN II,SN Ib/c,SN Ia,SN IIb,SN II,SN II,SN Ia,0.02349,0.035,0.024,0.026932,0.031382,0.037404,0.026728,0.02106,0.02222,0.07
614,ZTF21aagtuzm,ZTF20actoakx,ZTF20abyvtds,ZTF21aagtcgb,ZTF21abhkeak,ZTF20abylbuf,ZTF18acsovsw,ZTF21abezlqc,ZTF20acifwef,ZTF21aamfcji,0.0,53.7874,56.1711,60.0604,62.4206,65.0562,65.2838,65.6847,66.325,68.5962,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.042,0.03,0.04,0.0375,0.065,0.0468,0.03,0.041,0.0364,0.046105
615,ZTF21aagxmcs,ZTF21abedvkp,ZTF20acsfdnn,ZTF21aaarmti,ZTF21aayrbnn,ZTF21abfjgwr,ZTF20achtpbn,ZTF21aaplnef,ZTF21abhtaiv,ZTF21acafsjy,0.0,39.0805,47.6617,48.5911,50.3121,50.775,51.6355,51.6962,52.1688,52.6103,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SLSN-I,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.085,0.13,0.09,0.193,0.09,0.08,0.1,0.075,0.081,0.097
616,ZTF21aagxmfv,ZTF21abbuxfm,ZTF21aalnhby,ZTF20acujaft,ZTF21abouznj,ZTF20achbekh,ZTF21aatnxwt,ZTF21aahccrk,ZTF21aagyhax,ZTF21aardybv,0.0,48.6453,61.326,61.9768,62.3282,62.5248,64.5636,64.8723,67.6331,68.6957,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,0.066,0.087,0.064,0.08,0.053,0.0744,0.11,0.097932,0.077564,0.065
617,ZTF21aagycmk,ZTF20acoqpbg,ZTF21aabxztv,ZTF21abcnkbe,ZTF18aadlaxo,ZTF20aczgvcg,ZTF20acumekm,ZTF21aaljjvt,ZTF21aalenaa,ZTF20acpgzif,0.0,58.0966,59.5166,60.2682,60.4145,60.497,62.041,62.2339,64.7952,66.5319,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.08,0.06017,0.094728,0.046,0.052953,0.051,0.057,0.08,0.097049,0.06877
618,ZTF21aagycrc,ZTF21aahfjlo,ZTF21abbzjeq,ZTF21aapkhsc,ZTF21aarenhl,ZTF21abcrhpk,ZTF20absvtnc,ZTF20acifwef,ZTF21aamfcji,ZTF20acnvlgg,0.0,45.0432,46.4489,46.6366,48.2116,52.8937,53.5779,56.1966,56.772,57.7546,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.068,0.039,0.043,0.04,0.04,0.0744,0.035,0.0364,0.046105,0.07
619,ZTF21aagyewh,ZTF21aaqzqaa,ZTF21aapejbx,ZTF20acuoxrx,ZTF20achnfaa,ZTF21aafgljq,ZTF21aaossxf,ZTF21aalydkl,ZTF21aanrvcq,ZTF21aapvsxv,0.0,62.1818,71.1949,73.4731,73.6771,73.9639,74.1648,74.4889,74.8115,74.8566,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN II,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,0.051646,0.064,0.07,0.034407,0.055532,0.05,0.056,0.056,0.068,0.03206
620,ZTF21aagygzv,ZTF21aaafgmv,ZTF20achbkud,ZTF20acpkzxq,ZTF21aazqtor,ZTF21aaabzsj,ZTF20acmntog,ZTF21abousji,ZTF20acyntiu,ZTF21abxdcmp,0.0,49.3109,54.6539,55.772,57.6457,57.6975,57.9325,58.1977,58.3344,58.4962,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.08,0.079,0.085,0.09,0.0954,0.057352,0.09,0.1141,0.11,0.067
