,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
364,ZTF18acppwaf,ZTF19aatvmcp,ZTF19abrejwv,ZTF20acppzah,ZTF20acgjtuo,ZTF21aaoglbq,ZTF19aaablrx,ZTF21abpjrqx,ZTF21aarhcpt,ZTF20aaigbyi,0.0,47.8542,58.0383,60.2784,61.2119,61.2369,61.354,61.395,61.6459,61.9918,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
365,ZTF18acppxbf,ZTF20acoxefz,ZTF21aayzjne,ZTF21aavrywc,ZTF21aadacxv,ZTF20acbnoqi,ZTF20abtifaj,ZTF21abapyjt,ZTF21abctjmq,ZTF21aarztzh,0.0,44.2892,51.5403,55.253,55.4499,55.4801,55.7766,56.1935,56.3539,56.5339,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN II,SN Ia,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.051,0.08,-99.0,-99.0,-99.0,-99.0
366,ZTF18acppxfc,ZTF18aavskyg,ZTF19aacirez,ZTF19abidila,ZTF21abkyjss,ZTF21abwpyks,ZTF18acajzib,ZTF19aasjars,ZTF21abifpna,ZTF20acotuvr,0.0,62.7467,66.2065,66.9262,67.0649,69.0516,70.6275,71.0919,72.4373,73.3528,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
367,ZTF18acptgzz,ZTF20achqeso,ZTF18acnbpmd,ZTF21aaaokyp,ZTF18acvgjqv,ZTF21aalhgqi,ZTF21aaxswlc,ZTF20ackdkva,ZTF21aapfncm,ZTF20acuoclk,0.0,45.8249,47.2279,47.5824,49.3495,49.4284,49.5358,50.5039,50.5358,50.657,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,TDE,SN IIn,SN I,SN Ia,SN Ia,None,SN Ia,0.09,-99.0,-99.0,0.19,0.091,0.086,0.072,0.11,-99.0,0.082
368,ZTF18acqsrzq,ZTF20abxyfwy,ZTF21aarpegb,ZTF21aayytiz,ZTF21aasjnwf,ZTF20aciubak,ZTF20aclghhe,ZTF21abowuoy,ZTF21aamekbj,ZTF20acpgmqn,0.0,48.6778,49.1582,50.2405,52.3569,52.4193,53.0025,53.0471,53.0613,54.4769,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
369,ZTF18acqywlx,ZTF20acpmfsg,ZTF21abybwdz,ZTF21aastkuh,ZTF21aawnopx,ZTF18aafzcbw,ZTF21aatnvxu,ZTF20acxyipy,ZTF20aclgfji,ZTF21aalyutg,0.0,48.1227,48.8439,50.0789,50.2087,50.2281,50.6561,51.2374,51.2966,51.428,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0
370,ZTF18acqzihm,ZTF18acsyhtl,ZTF20abkkgev,ZTF21abietqu,ZTF20abfdrfo,ZTF21abbghvc,ZTF20acmxefw,ZTF21aafnabi,ZTF20aauvhab,ZTF18acyulfk,0.0,44.2768,46.171,50.0828,50.4053,52.4893,52.9011,53.8061,54.461,54.671,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
371,ZTF18acrdtwo,ZTF20acyvwxx,ZTF21aazybnu,ZTF21aavunho,ZTF20acowutp,ZTF21aamxbem,ZTF21aawtchn,ZTF21aacufgy,ZTF21aceyrff,ZTF21acjvlar,0.0,45.354,45.9002,50.4859,50.7055,51.4115,51.4504,51.9817,52.021,52.7222,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
372,ZTF18acrewey,ZTF21aalswkm,ZTF20acyyaiq,ZTF20abvyqia,ZTF21ablfbhr,ZTF21aachbpq,ZTF20acuouzf,ZTF18acrvldh,ZTF21aaxydav,ZTF21abctjpr,0.0,63.4529,64.6037,67.2007,67.4845,67.8971,68.1004,71.4088,71.5315,72.6184,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN IIP,None,None,None,None,None,None,-99.0,-99.0,-99.0,0.086,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
373,ZTF18acrhbms,ZTF21abvqaqz,ZTF21aaxtzsh,ZTF21aapvvtb,ZTF21abwbuxf,ZTF21abhystr,ZTF21abqsyfk,ZTF21abrgxvz,ZTF21aarnlbs,ZTF21aarmtbi,0.0,44.3874,44.9718,45.3976,45.713,46.2217,47.6284,47.6814,48.311,48.7794,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,TDE,None,None,None,None,None,None,-99.0,-99.0,-99.0,0.358,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
374,ZTF18acrhefh,ZTF21aafgljq,ZTF21aalydkl,ZTF20acgkbjz,ZTF18aatrkga,ZTF21aabyifm,ZTF20acbovrt,ZTF21aafjjee,ZTF20acnzkxb,ZTF20achoqvb,0.0,51.5518,54.2693,59.9182,61.698,62.7086,63.0868,64.4761,65.6138,66.5259,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ib/c,SN Ia,SN Ia,SN II,SN Ia,-99.0,0.05,0.056,0.047,0.0285,0.024,0.05,0.04918,0.02690421,0.03055
375,ZTF18acrhegn,ZTF20acmvzuo,ZTF20acnznms,ZTF21aaqgrrf,ZTF21aanefkx,ZTF20aclmssm,ZTF18adbifqw,ZTF21aadrmok,ZTF20abnorit,ZTF18acnbpmd,0.0,41.7446,49.2717,49.3273,50.1873,50.1895,51.517,51.8805,52.4962,52.6491,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SLSN-II,SN Ia,SLSN-II,None,None,None,None,None,-99.0,-99.0,0.204,0.082,0.26,-99.0,-99.0,-99.0,-99.0,-99.0
376,ZTF18acrhezb,ZTF21abowuoy,ZTF21aatuuiz,ZTF21aahgrmw,ZTF21aaxskom,ZTF21aagsfjy,ZTF18acxexyu,ZTF20acgqvwa,ZTF21aavelzp,ZTF21aavrznp,0.0,52.4348,57.1169,57.4999,57.5607,59.6902,59.9244,59.9808,60.6696,61.0078,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
377,ZTF18acrhfbk,ZTF20acwyiun,ZTF21aazmswd,ZTF18acwyaws,ZTF18acxhnxa,ZTF21aadspic,ZTF21aaaokox,ZTF18acbyyff,ZTF19acrkssw,ZTF18aabdjcx,0.0,57.6523,57.8739,57.9113,60.6397,60.8487,61.5243,61.7461,61.8972,62.0131,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0,-99.0
378,ZTF18acrhiia,ZTF18acrwgfp,ZTF21aaspeij,ZTF18aalnqqj,ZTF20achtisx,ZTF18accngxc,ZTF21aapfncm,ZTF20acpxvrj,ZTF20acpzfzk,ZTF21aafkpnp,0.0,62.1854,68.2511,71.04,72.0219,72.2283,72.5822,72.7698,72.7766,72.9039,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN II,None,None,None,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0,-99.0,-99.0,0.08
379,ZTF18acrjydf,ZTF19abxpoxx,ZTF20acfucwr,ZTF19aamgcve,ZTF18adcawvn,ZTF19aafmyow,ZTF21aagysdv,ZTF20acnvlgg,ZTF19aaioijk,ZTF20actawpa,0.0,79.4956,87.0475,88.2529,90.4419,91.2519,91.5509,92.1909,92.337,92.911,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,Nova,None,None,SN Ic,None,SN Ia,None,SN II,-99.0,-99.0,0.00017,-99.0,-99.0,0.0265,-99.0,0.07,-99.0,0.025
380,ZTF18acrngqg,ZTF20acryhzw,ZTF21aaoetqh,ZTF18abufaej,ZTF20acxnafa,ZTF20acodpsn,ZTF21aagyvtq,ZTF20acwuiuo,ZTF21abpjqeh,ZTF20acinads,0.0,54.0192,55.0995,56.2158,56.8941,57.7598,58.3268,58.9532,60.6633,60.8011,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN II,SN Ia,None,SN Ia,SN I,None,None,-99.0,-99.0,-99.0,0.062,0.06,-99.0,0.105047,0.108,-99.0,-99.0
381,ZTF18acrvldh,ZTF21aahrnpv,ZTF20acxfced,ZTF21abihrja,ZTF21abkftes,ZTF18abzzfxf,ZTF20acvguvq,ZTF18adbabqv,ZTF20acjswcb,ZTF21aayqycm,0.0,41.3493,43.0993,46.5051,47.1613,48.4351,49.6009,49.8424,50.1054,50.5464,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09
382,ZTF18acrwgfp,ZTF21aaxsxiy,ZTF20acowsyj,ZTF21aaoglbq,ZTF21aaspeij,ZTF21aabiipy,ZTF21aapjjtl,ZTF21abxwuvo,ZTF20abowque,ZTF20acqrahz,0.0,47.3415,48.6319,50.0124,50.3197,50.346,50.7025,52.7647,53.1212,53.7617,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,TDE,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.152,-99.0,-99.0,-99.0,-99.0
383,ZTF18acrxnme,ZTF20adaghdo,ZTF18abxobhx,ZTF21aalepvi,ZTF19aavhwbp,ZTF20acpprmy,ZTF18acwyysn,ZTF21aajswnl,ZTF20acpolgu,ZTF21aantxma,0.0,52.1173,58.0983,58.3548,59.8192,60.3438,60.9822,63.0023,63.2505,63.3064,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,None,SN Ia,None,None,None,SN Ia,-99.0,0.076369,-99.0,-99.0,-99.0,0.08,-99.0,-99.0,-99.0,0.07023
384,ZTF18acrxpxb,ZTF21aagczki,ZTF21abculew,ZTF21aapqzly,ZTF21abiawhc,ZTF21abowurd,ZTF21aahfqxb,ZTF20acwqmda,ZTF18aasxqmn,ZTF20acpbwew,0.0,56.9071,57.9744,58.0432,58.7652,59.6923,59.8377,60.4173,60.5775,61.4389,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
385,ZTF18acrxszj,ZTF19acyxmbd,ZTF19aawgcbu,ZTF18acwepxb,ZTF18abesouf,ZTF19aafmyow,ZTF19abcujsi,ZTF19acmeitq,ZTF21aaspdzb,ZTF18aavsoed,0.0,115.3345,126.2764,127.1279,128.9908,139.4001,139.8514,142.0586,144.8135,149.9984,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ic,None,None,CV,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.0265,-99.0,-99.0,0.0,-99.0
386,ZTF18acrxvsn,ZTF21acerczf,ZTF21aauuphm,ZTF18accicnc,ZTF20acwoewh,ZTF21aaoblpm,ZTF21aabvqed,ZTF20acwxiad,ZTF21aagtops,ZTF20aclfqqa,0.0,41.9382,42.3051,43.2054,44.0675,44.576,45.2676,45.6415,46.2627,46.9449,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
387,ZTF18acryjql,ZTF19abpnryh,ZTF20abowque,ZTF20acyxxfo,ZTF21aaehrnw,ZTF17aacmssc,ZTF19abauqes,ZTF20acaazkt,ZTF19acclpbh,ZTF20aclyszf,0.0,34.9262,37.2349,37.3262,37.4941,38.6859,39.5645,39.6058,40.5924,41.6735,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
388,ZTF18acslknd,ZTF20abeocko,ZTF20abyosmd,ZTF18acvvxzn,ZTF20abjwgln,ZTF20acuovfk,ZTF18aabxpzd,ZTF21aaxtzzj,ZTF21aayfder,ZTF20acpwpqu,0.0,92.7507,98.8416,99.5401,102.2847,104.6735,105.3203,105.5468,105.8961,107.0091,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia-pec,None,SN II,None,None,None,None,SN II,None,None,0.03394,-99.0,0.02106,-99.0,-99.0,-99.0,-99.0,0.028551,-99.0,-99.0
389,ZTF18acsofdh,ZTF21aacscvb,ZTF21abfxjik,ZTF21aawzkdr,ZTF20ackrvva,ZTF18aczerpr,ZTF20acudclc,ZTF21aatklhw,ZTF21aaaotku,ZTF20abxyauq,0.0,54.3278,59.6198,60.8162,61.0529,61.3708,61.6338,62.0444,62.0702,62.1596,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,None,None,None,None,SN Ia,SN Ia,None,0.08,0.07,0.08,-99.0,-99.0,-99.0,-99.0,0.06689,0.087927,-99.0
390,ZTF18acsogdg,ZTF21abecoyv,ZTF21abdvasa,ZTF21aapfjxe,ZTF21aaxtekc,ZTF21abcwoep,ZTF21abcwulm,ZTF21aachqzr,ZTF21aaxshgu,ZTF21abqqbgq,0.0,51.1914,57.7423,59.7673,61.143,61.7917,62.3525,63.3048,64.3832,64.8583,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
391,ZTF18acsohut,ZTF21aaprgdh,ZTF21aabyrhy,ZTF21abowqqa,ZTF21aaphjef,ZTF21aaoetof,ZTF20aclmssm,ZTF20acphjfv,ZTF21aamxbem,ZTF21aazybnu,0.0,44.6266,47.1324,48.0908,49.6167,49.8311,50.7608,52.0538,52.2754,52.7833,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,None,SN Ia,None,None,None,None,None,None,0.1,0.09,-99.0,0.09,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
392,ZTF18acsonov,ZTF20acorkrg,ZTF21aarzqri,ZTF21acimaio,ZTF18aarciez,ZTF20actljxj,ZTF21aaxxetp,ZTF20acphapm,ZTF21aasfcra,ZTF18accvmgs,0.0,46.8611,48.2868,48.633,48.9876,49.4505,49.5458,50.7749,51.53,51.6696,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
393,ZTF18acsotqw,ZTF18abrlupd,ZTF21abawosy,ZTF21aalxwdg,ZTF21aaoeqzs,ZTF18acsptko,ZTF21abcgnql,ZTF20acumrio,ZTF21abmpnui,ZTF18adbgskr,0.0,58.2496,60.0625,62.0074,63.9332,64.4754,66.0891,66.2078,67.0632,67.0732,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN Ib,SN Ia,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.017578,0.05,0.0425,-99.0
394,ZTF18acsouto,ZTF18acbznnc,ZTF20abghfmu,ZTF19abgjsif,ZTF18abbpatw,ZTF21aavyxcf,ZTF21abrfxum,ZTF19abrejwv,ZTF19abhendr,ZTF19aaiodet,0.0,43.3324,46.3377,47.8221,48.4646,48.8188,49.2135,49.2646,49.4845,49.6724,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
395,ZTF18acsovsw,ZTF20absvtnc,ZTF21abbzjeq,ZTF20acifwef,ZTF20abyvtds,ZTF21aamfcji,ZTF20actoakx,ZTF21aapkhsc,ZTF21aagycrc,ZTF21aagtuzm,0.0,47.6342,51.4413,55.9507,56.4087,60.1875,60.886,61.7384,62.2952,65.9424,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.03,0.035,0.043,0.0364,0.04,0.046105,0.03,0.04,0.068,0.042
396,ZTF18acsowfw,ZTF18acnbfuz,ZTF21aatlfdp,ZTF21aamxdns,ZTF21aabvqed,ZTF21aaecjfc,ZTF21aauakph,ZTF18acrxvsn,ZTF21abrxwvv,ZTF18accicnc,0.0,42.7791,42.9687,44.3753,45.3558,48.4633,48.9309,49.5147,49.7066,49.9806,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.093,-99.0
397,ZTF18acsowmi,ZTF21aaomuka,ZTF21abctjpr,ZTF21aanyfqu,ZTF20acxfccu,ZTF20acgcgnf,ZTF21ablfbhr,ZTF21aaahtln,ZTF20acwombm,ZTF21aaoqbbw,0.0,43.9723,44.1182,44.8566,46.6171,48.0794,48.187,49.3288,49.7097,50.7068,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,SN Ia,None,SN Ia,None,SN Ia,SN Ia,SN IIn,-99.0,0.07,-99.0,0.067158,-99.0,0.096,-99.0,0.076427,0.124,0.050162
398,ZTF18acsptko,ZTF21aahgrmw,ZTF21aagvckc,ZTF21aabyqok,ZTF21aaryfvu,ZTF21aagpbkj,ZTF21aaokvic,ZTF21aajxjfi,ZTF21aakhofp,ZTF21aabafxs,0.0,49.1737,50.408,51.7548,53.1194,55.5504,55.6643,57.384,57.5696,57.6956,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia-91T-like,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.087,-99.0,-99.0,-99.0,-99.0
399,ZTF18acsremz,ZTF18abxhsyn,ZTF21abqfbya,ZTF20achawym,ZTF21aabhxxj,ZTF20actskcf,ZTF21aajdbhw,ZTF18aaoxrup,ZTF20abxgwjr,ZTF20abxzrqw,0.0,70.187,70.3859,79.7098,81.1378,82.4741,82.9847,83.2995,84.6605,85.5763,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,SN Ia-91T-like,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.025136,0.03757,0.030655,0.02746,0.05,0.028023,0.04,0.06,0.035,0.0467
400,ZTF18acsxjhc,ZTF21abkkuja,ZTF18abtmeds,ZTF21aaostqr,ZTF21aabhxxj,ZTF18abvxoyo,ZTF20acoqpbg,ZTF18abugmrg,ZTF20accoccp,ZTF20acuzfpk,0.0,56.9831,57.4832,60.3937,61.4803,65.2523,66.6615,67.6251,68.1957,68.6108,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,SN Ia,None,SN Ia,None,SN Ic,SN Ia,-99.0,0.054164,-99.0,-99.0,0.05,-99.0,0.06017,-99.0,0.063928,0.057
401,ZTF18acsxssp,ZTF21aaynopr,ZTF21aavpjig,ZTF20acuxkba,ZTF18abrwqze,ZTF20acpjogm,ZTF21acegpky,ZTF20aciudwb,ZTF21abuxnnv,ZTF21aahdrvj,0.0,54.0535,54.6398,54.8096,56.9703,57.0134,57.1622,57.1783,57.5544,57.6664,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
402,ZTF18acsyaye,ZTF18acvgnft,ZTF21abdfdwi,ZTF21aabhqng,ZTF21abmcori,ZTF21abdwpzy,ZTF20acxfccu,ZTF21aaqqjyd,ZTF21aarhgkq,ZTF21abbvzrd,0.0,46.0902,50.4602,52.0974,55.365,55.3812,55.9158,56.2468,56.3526,58.2355,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,None,SN Ia,SN Ia,SN Ia,None,None,None,None,None,0.05,-99.0,0.08612,0.089,0.08,-99.0,-99.0,-99.0,-99.0,-99.0
403,ZTF18acsyeum,ZTF20acvezau,ZTF21aasrdct,ZTF21aaualej,ZTF21aahvuvi,ZTF21aagmhzg,ZTF21abzalvk,ZTF21aaridvf,ZTF21aazebgh,ZTF18abrfccm,0.0,45.8646,47.7294,49.4587,49.5701,51.2741,51.5898,51.7098,53.3856,53.431,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,SN Ia,None,None,SN Ia,SN Ia,SN Ia,-99.0,-99.0,0.080611,-99.0,0.078297,-99.0,-99.0,0.12,0.076,0.1
404,ZTF18acsyhtl,ZTF18acqzihm,ZTF20abkkgev,ZTF21aanefkx,ZTF18acyulfk,ZTF20ackdkva,ZTF19aajwlap,ZTF21aaaokyp,ZTF21aafnabi,ZTF20abnorit,0.0,44.2768,46.6873,47.2411,48.4587,50.2632,50.3303,50.5237,50.576,51.1092,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SLSN-II,None,SN Ia,None,TDE,None,None,-99.0,-99.0,-99.0,0.26,-99.0,0.11,-99.0,0.19,-99.0,-99.0
405,ZTF18acszayr,ZTF21aaxwytv,ZTF18acwzyor,ZTF21abidikc,ZTF21aaukcog,ZTF21aanrvcq,ZTF21aapfdqw,ZTF20acwfcfs,ZTF18abqyvzy,ZTF20accmtgt,0.0,71.8162,77.2632,77.5465,77.9894,86.2496,86.2751,86.9099,89.6293,90.3553,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,SN Ia,SN IIn,SN Ia,SN II,SN Ia-91T-like,SN II,SN Ia,SN II,SN Ia,0.021,0.0313620009,0.02736,0.03921,0.04,0.068,0.032,0.035546,0.0148,0.033
